 34.25, 93.11, 129.64, 12.65, 1.14, 14.06, 6.71, 9.21, 68.43, 30.93, 44.74, 3.66, 28.08, 16.10, 10.20, 25.56, 4.20, 10.76, 88.74, 89.05, 90.25, 105.78, 105.78, 108.19, 153.79, 154.17, 155.56, 154.75, 153.81, 187.38, 185.67, 277.82, 276.34, 293.05, 297.90, 427.30, 434.02, 434.16, 435.36, 449.85, 465.88, 547.53, 551.22, 552.49, 561.01, 591.55, 620.39, 625.88, 698.06, 702.62, 731.06, 762.68, 763.22, 764.26, 792.68, 797.85, 802.80, 10.53, 3.77, 75.63, 603.55, 546.94, 472.11, 472.41
 34.41, 95.64, 126.24, 12.92, 1.21, 13.88, 6.66, 9.02, 66.45, 30.49, 48.27, 3.64, 27.35, 16.00, 9.67, 25.97, 4.33, 11.79, 90.04, 90.09, 91.01, 106.50, 106.50, 108.43, 157.42, 158.10, 160.15, 161.88, 161.76, 197.09, 198.07, 293.74, 293.67, 311.06, 316.55, 440.61, 443.53, 441.58, 442.20, 455.28, 470.58, 552.81, 556.65, 557.60, 565.21, 592.78, 612.45, 617.03, 685.15, 692.25, 722.63, 755.41, 758.71, 762.71, 791.09, 793.43, 794.49, 10.93, 3.88, 73.77, 602.15, 551.95, 478.47, 478.33
 33.92, 94.82, 122.51, 12.89, 1.11, 14.10, 6.40, 8.88, 64.63, 29.27, 49.67, 3.44, 26.38, 16.23, 8.90, 27.00, 3.88, 12.41, 90.98, 91.11, 92.17, 108.39, 108.39, 110.86, 161.34, 161.99, 163.87, 165.28, 164.96, 199.46, 202.00, 297.46, 299.08, 317.09, 326.14, 450.09, 457.35, 457.12, 458.04, 471.85, 486.81, 558.82, 561.09, 561.40, 568.38, 595.25, 616.31, 620.32, 685.72, 688.09, 714.56, 744.53, 745.78, 748.37, 779.54, 785.49, 791.41, 11.66, 3.44, 72.31, 604.66, 559.70, 489.88, 491.00
 35.16, 96.36, 121.14, 13.45, 1.23, 14.07, 6.42, 8.60, 63.37, 27.99, 53.13, 3.44, 26.21, 15.73, 8.36, 26.49, 4.45, 15.10, 98.16, 98.10, 98.83, 116.16, 116.16, 116.94, 169.67, 169.38, 170.22, 169.38, 168.85, 204.60, 206.31, 302.90, 303.29, 321.72, 328.58, 449.84, 456.59, 457.41, 459.03, 474.57, 491.75, 572.55, 575.68, 575.52, 582.20, 605.51, 618.74, 622.52, 685.51, 689.21, 716.19, 744.86, 745.86, 746.64, 773.31, 775.54, 778.31, 13.20, 3.92, 71.40, 612.34, 572.07, 500.80, 500.39
 34.67, 95.79, 118.09, 12.49, 1.13, 14.15, 5.94, 8.34, 62.25, 26.32, 55.79, 3.20, 25.17, 14.98, 7.75, 27.08, 3.89, 15.30, 99.88, 100.15, 101.30, 119.70, 119.70, 121.92, 178.36, 178.86, 180.54, 181.25, 180.78, 215.50, 215.23, 310.69, 310.47, 327.47, 334.47, 453.96, 461.80, 462.26, 463.48, 478.19, 493.59, 572.15, 576.67, 578.78, 586.94, 611.70, 630.98, 634.68, 696.20, 695.18, 718.65, 744.47, 744.01, 744.00, 772.59, 776.25, 778.18, 14.08, 3.49, 69.76, 620.26, 570.41, 500.54, 500.43
 34.51, 97.07, 116.20, 11.88, 1.13, 13.22, 5.76, 7.83, 59.72, 24.23, 58.55, 3.18, 24.57, 14.14, 7.23, 25.56, 3.76, 15.87, 100.65, 100.81, 101.86, 120.91, 120.91, 123.15, 182.35, 182.85, 184.48, 185.76, 185.60, 220.91, 222.43, 319.77, 320.70, 337.31, 344.29, 460.36, 465.15, 464.30, 465.23, 478.58, 493.22, 572.14, 576.21, 577.72, 584.98, 607.28, 626.37, 630.86, 693.45, 699.33, 725.22, 750.32, 751.46, 751.73, 775.45, 775.41, 775.01, 14.78, 3.45, 67.78, 614.88, 570.33, 501.76, 501.14
 34.87, 95.50, 114.79, 11.28, 1.09, 12.99, 5.50, 7.54, 58.01, 22.19, 59.02, 3.01, 23.99, 13.45, 6.77, 24.83, 3.61, 15.76, 100.59, 100.86, 101.94, 121.34, 121.34, 123.74, 183.57, 184.28, 186.08, 188.27, 188.28, 224.15, 226.64, 322.54, 323.48, 339.45, 347.36, 463.80, 471.12, 471.71, 472.99, 486.71, 500.53, 571.55, 574.59, 575.56, 582.81, 604.49, 624.19, 628.30, 687.98, 691.78, 716.93, 740.29, 742.40, 745.72, 774.36, 778.86, 781.51, 15.18, 3.37, 66.54, 612.30, 571.51, 505.99, 506.26
 32.37, 92.94, 111.74, 9.50, 0.98, 11.45, 4.90, 6.81, 55.15, 20.09, 59.04, 2.78, 22.69, 11.85, 6.15, 23.30, 2.83, 15.01, 97.21, 97.55, 98.76, 118.26, 118.26, 120.96, 181.21, 182.25, 184.36, 187.35, 187.57, 221.21, 224.67, 318.52, 320.58, 334.44, 343.76, 459.23, 467.76, 469.39, 470.88, 483.98, 497.98, 574.07, 577.96, 579.44, 584.96, 604.17, 618.45, 621.77, 679.05, 685.38, 710.41, 732.07, 734.38, 737.10, 763.04, 767.40, 772.32, 15.42, 2.82, 64.06, 610.42, 571.94, 506.79, 506.03
 32.38, 89.67, 111.38, 9.10, 1.11, 10.68, 4.92, 6.46, 53.00, 18.31, 58.71, 2.95, 22.38, 10.73, 5.92, 21.21, 3.12, 15.79, 98.56, 98.70, 99.66, 118.84, 118.84, 120.87, 180.10, 180.63, 182.26, 184.52, 184.75, 218.56, 221.30, 311.75, 313.71, 327.20, 335.67, 450.77, 458.73, 460.45, 462.23, 475.23, 489.10, 566.32, 571.11, 573.86, 581.31, 600.16, 617.75, 621.72, 676.29, 679.22, 702.09, 721.05, 722.44, 725.43, 751.19, 756.75, 762.05, 15.19, 3.12, 62.13, 607.16, 563.62, 499.75, 498.54
 34.16, 86.85, 111.66, 9.35, 1.10, 12.16, 4.91, 6.68, 53.76, 17.37, 55.74, 2.86, 22.24, 10.78, 5.78, 21.48, 3.51, 14.45, 97.15, 97.58, 98.89, 117.44, 117.44, 120.38, 177.30, 178.52, 180.96, 184.72, 185.01, 220.57, 222.92, 310.10, 311.11, 325.12, 332.99, 447.21, 455.12, 456.13, 457.60, 471.14, 483.57, 557.55, 562.34, 565.26, 573.65, 592.42, 611.32, 615.63, 672.23, 676.85, 700.27, 718.55, 719.72, 721.15, 743.67, 746.06, 749.20, 14.28, 3.27, 62.34, 599.60, 555.31, 491.91, 491.18
 34.05, 87.22, 111.61, 9.20, 1.22, 12.89, 5.03, 6.73, 55.06, 18.07, 51.80, 3.04, 21.94, 10.29, 5.86, 21.88, 3.87, 14.42, 93.44, 93.66, 94.78, 112.54, 112.54, 115.32, 168.39, 169.75, 172.72, 178.51, 179.27, 215.71, 220.53, 308.91, 310.95, 325.42, 334.30, 447.88, 454.20, 454.47, 455.83, 469.80, 481.64, 554.16, 558.24, 560.24, 568.36, 585.57, 602.85, 607.48, 665.53, 671.32, 694.60, 713.59, 714.71, 716.77, 740.84, 744.22, 746.79, 13.55, 3.36, 62.31, 591.78, 552.51, 489.75, 489.21
 33.95, 85.13, 110.89, 9.35, 1.01, 13.78, 4.65, 6.67, 54.93, 17.97, 47.10, 2.64, 21.32, 10.32, 5.50, 22.84, 3.64, 11.43, 86.15, 86.98, 88.90, 105.69, 105.69, 110.05, 159.30, 161.23, 164.44, 169.58, 170.21, 206.42, 212.13, 298.83, 302.14, 317.41, 329.32, 445.06, 455.12, 456.61, 458.04, 473.15, 484.28, 553.37, 557.29, 559.01, 566.26, 583.22, 599.86, 603.62, 660.39, 664.02, 686.70, 706.03, 708.16, 711.17, 736.71, 740.32, 742.65, 12.17, 3.29, 62.43, 589.60, 551.92, 489.52, 489.46
 30.53, 81.42, 109.21, 8.07, 1.04, 11.76, 4.35, 5.84, 52.93, 17.23, 41.98, 2.46, 20.40, 8.86, 5.20, 21.34, 3.30, 10.93, 79.06, 79.66, 81.05, 96.18, 96.18, 99.68, 143.33, 144.82, 147.52, 155.06, 156.77, 191.10, 199.13, 282.67, 286.24, 299.57, 311.08, 427.05, 439.31, 442.94, 445.23, 460.64, 474.88, 552.60, 556.77, 558.01, 564.24, 580.02, 595.00, 598.80, 654.14, 659.64, 681.61, 699.92, 701.29, 703.11, 726.68, 731.61, 736.75, 11.10, 3.10, 60.32, 585.76, 549.97, 487.38, 485.70
 28.55, 75.32, 107.65, 7.43, 1.05, 11.03, 4.30, 5.58, 50.63, 15.69, 37.91, 2.61, 19.79, 8.33, 4.99, 19.60, 3.02, 10.48, 72.91, 73.19, 74.32, 88.55, 88.55, 91.49, 131.02, 132.76, 136.07, 143.02, 144.06, 175.23, 180.72, 257.78, 261.84, 274.60, 289.04, 406.85, 419.41, 423.29, 425.62, 440.51, 454.52, 534.23, 540.68, 546.00, 555.56, 573.07, 591.38, 595.00, 647.23, 651.30, 672.63, 689.60, 691.74, 695.40, 718.92, 723.50, 727.22, 10.38, 2.78, 57.40, 580.30, 529.61, 468.73, 466.53
 29.27, 71.79, 107.76, 7.55, 1.07, 11.47, 4.29, 5.58, 50.04, 15.10, 34.91, 2.53, 19.83, 8.15, 4.90, 18.98, 3.32, 9.87, 70.92, 71.27, 72.49, 85.96, 85.96, 88.77, 124.87, 126.00, 128.31, 132.18, 132.80, 164.31, 169.91, 243.49, 246.99, 259.87, 271.21, 384.55, 395.44, 399.20, 401.70, 417.90, 433.22, 513.85, 520.52, 525.72, 535.62, 552.73, 575.49, 580.77, 637.57, 645.96, 667.76, 683.93, 685.09, 686.78, 708.09, 712.44, 717.51, 9.67, 3.04, 57.09, 560.32, 509.04, 448.32, 446.04
 28.64, 69.58, 106.86, 7.37, 1.07, 11.89, 4.16, 5.50, 50.40, 15.00, 32.01, 2.47, 19.50, 7.68, 4.86, 19.23, 3.42, 9.23, 67.92, 68.29, 69.53, 82.27, 82.27, 85.09, 118.33, 119.50, 121.96, 126.63, 127.35, 158.20, 162.79, 233.51, 235.68, 248.08, 257.84, 370.22, 381.53, 384.70, 386.76, 401.80, 413.70, 491.07, 498.52, 504.58, 515.17, 532.12, 555.44, 560.68, 617.74, 627.46, 650.68, 668.24, 672.16, 678.34, 702.69, 706.83, 709.47, 9.01, 3.06, 56.80, 539.87, 485.71, 425.37, 423.54
 27.70, 68.10, 105.77, 7.10, 1.07, 12.03, 4.06, 5.32, 50.04, 15.10, 30.43, 2.42, 19.07, 7.29, 4.74, 19.20, 3.43, 8.76, 64.94, 65.28, 66.49, 78.66, 78.66, 81.41, 113.02, 114.14, 116.50, 120.59, 121.17, 150.87, 155.47, 224.89, 227.52, 239.84, 250.23, 360.74, 370.00, 371.89, 373.55, 387.97, 399.23, 474.11, 479.81, 483.80, 492.96, 508.76, 533.21, 538.85, 596.54, 607.13, 630.25, 648.05, 652.12, 658.57, 684.44, 691.94, 700.23, 8.55, 3.05, 55.94, 516.29, 470.11, 411.22, 409.38
 27.67, 66.15, 105.28, 7.13, 1.17, 12.67, 4.24, 5.44, 50.70, 15.09, 29.04, 2.70, 18.93, 7.06, 4.90, 19.05, 3.72, 8.88, 63.63, 63.70, 64.80, 76.76, 76.76, 78.91, 108.73, 109.63, 112.22, 115.89, 116.26, 146.01, 149.85, 217.03, 219.38, 231.97, 241.43, 351.38, 360.69, 362.89, 364.71, 380.08, 390.60, 459.64, 464.79, 468.95, 478.70, 493.57, 513.83, 518.68, 574.21, 584.01, 607.27, 625.30, 629.80, 637.13, 663.64, 671.69, 680.55, 8.38, 3.10, 55.24, 500.48, 456.52, 399.90, 398.91
 31.25, 66.69, 107.62, 8.19, 1.18, 15.76, 4.25, 5.73, 52.94, 16.81, 28.75, 2.39, 20.15, 7.47, 4.88, 21.36, 4.86, 8.94, 67.16, 67.60, 68.78, 80.55, 80.55, 82.80, 111.94, 112.26, 113.28, 114.41, 114.48, 146.95, 150.41, 217.89, 219.04, 233.52, 242.27, 351.24, 360.01, 360.27, 361.41, 377.67, 385.99, 455.08, 460.07, 462.16, 472.04, 486.31, 503.21, 507.90, 564.19, 570.80, 593.08, 611.33, 613.09, 616.19, 642.48, 650.04, 658.19, 8.17, 3.96, 57.95, 492.09, 452.75, 393.37, 392.48
 24.59, 64.42, 100.99, 6.19, 0.86, 11.57, 3.46, 4.89, 50.33, 14.86, 26.11, 1.98, 17.50, 6.89, 4.21, 20.89, 2.56, 6.61, 54.92, 55.67, 57.34, 68.21, 68.21, 72.62, 101.42, 103.69, 107.23, 113.92, 114.73, 141.04, 145.07, 210.50, 212.80, 223.44, 234.33, 341.57, 352.40, 355.40, 357.12, 371.47, 382.83, 447.92, 451.29, 453.57, 460.07, 474.50, 492.84, 496.48, 551.48, 558.89, 578.87, 595.58, 598.62, 603.89, 630.60, 637.24, 641.95, 7.17, 2.42, 53.77, 480.87, 446.24, 391.63, 390.74
 22.41, 60.92, 99.78, 5.36, 1.02, 9.00, 3.57, 4.26, 44.60, 13.30, 25.57, 2.38, 17.16, 5.55, 4.21, 16.04, 2.51, 7.23, 51.55, 51.49, 52.46, 62.70, 62.70, 64.84, 91.32, 92.33, 95.03, 100.04, 101.17, 126.87, 133.50, 196.77, 200.88, 210.77, 221.19, 326.48, 334.76, 337.72, 339.81, 352.74, 363.95, 435.74, 441.61, 446.15, 453.02, 465.30, 478.75, 482.37, 531.28, 540.83, 562.02, 577.96, 582.01, 588.18, 609.81, 616.72, 625.71, 7.16, 2.48, 50.15, 470.48, 430.92, 377.32, 375.23
 29.80, 58.80, 105.36, 7.51, 1.32, 14.68, 4.32, 5.22, 48.96, 14.29, 26.02, 2.64, 19.87, 6.21, 4.76, 17.41, 5.18, 8.67, 61.53, 61.50, 62.16, 72.84, 72.84, 73.12, 98.10, 97.65, 98.23, 98.11, 97.81, 128.59, 130.53, 189.48, 190.32, 204.38, 213.32, 322.21, 332.16, 332.63, 333.96, 349.50, 356.43, 421.21, 426.83, 430.61, 442.85, 456.26, 474.70, 479.61, 530.16, 532.28, 552.00, 566.48, 566.79, 569.40, 591.71, 598.36, 605.95, 7.59, 4.12, 54.00, 462.61, 418.58, 363.22, 362.48
 26.50, 59.62, 100.22, 7.45, 1.01, 13.87, 3.87, 5.31, 51.70, 14.57, 24.15, 2.24, 18.02, 7.39, 4.27, 21.78, 3.44, 7.20, 55.60, 56.11, 57.57, 68.36, 68.36, 72.15, 98.28, 99.85, 102.53, 105.44, 105.33, 132.26, 133.33, 193.27, 194.06, 206.30, 214.22, 317.21, 326.15, 328.06, 329.64, 345.77, 357.06, 419.61, 422.64, 423.89, 430.56, 443.41, 460.96, 465.40, 522.62, 529.86, 549.80, 565.69, 567.23, 568.79, 590.85, 592.88, 593.54, 7.12, 2.95, 53.13, 448.85, 418.64, 365.36, 364.67
 24.81, 60.44, 98.73, 7.26, 1.02, 11.28, 3.82, 4.89, 47.15, 14.48, 24.47, 2.16, 17.95, 8.07, 4.16, 17.90, 3.28, 7.02, 53.15, 53.45, 54.48, 64.42, 64.42, 66.74, 92.09, 92.79, 94.47, 98.22, 99.03, 126.22, 131.95, 193.81, 196.12, 208.17, 215.99, 315.52, 321.46, 322.03, 323.25, 335.92, 346.61, 412.43, 417.84, 421.34, 429.07, 442.58, 453.70, 456.74, 505.17, 512.10, 533.47, 550.60, 554.31, 559.66, 582.18, 587.88, 592.71, 6.73, 2.95, 51.17, 447.29, 408.97, 355.60, 354.40
 21.71, 55.85, 95.34, 6.58, 0.87, 9.89, 3.55, 5.11, 43.74, 12.52, 23.13, 2.17, 16.80, 7.99, 3.91, 16.39, 2.26, 6.55, 47.62, 48.05, 49.44, 59.40, 59.40, 62.46, 87.05, 88.44, 91.10, 94.58, 94.89, 117.97, 121.63, 178.74, 181.82, 192.70, 204.04, 307.11, 317.90, 320.82, 322.39, 334.39, 344.04, 399.92, 404.19, 407.73, 414.10, 428.86, 448.04, 451.92, 499.68, 503.49, 521.06, 534.70, 536.74, 541.24, 563.88, 571.45, 579.57, 6.59, 2.17, 47.75, 434.89, 397.26, 348.93, 348.72
 24.57, 54.31, 97.58, 7.18, 1.13, 10.11, 3.90, 5.33, 43.18, 13.11, 22.32, 2.28, 17.68, 8.10, 4.27, 14.82, 3.42, 7.36, 51.68, 51.56, 52.12, 61.63, 61.63, 62.50, 84.53, 84.60, 85.86, 89.30, 89.91, 116.40, 119.66, 174.65, 175.82, 187.41, 194.37, 294.37, 302.71, 304.63, 306.46, 319.47, 332.36, 398.12, 401.78, 402.73, 408.69, 421.48, 435.23, 439.39, 485.83, 493.21, 513.90, 528.86, 530.92, 533.47, 550.02, 553.57, 559.60, 6.70, 3.13, 48.41, 425.91, 395.77, 344.80, 342.92
 24.25, 53.11, 95.82, 7.55, 1.01, 11.78, 3.84, 5.86, 45.22, 13.32, 21.63, 2.31, 17.14, 8.79, 4.33, 16.55, 3.09, 7.08, 50.44, 50.73, 52.00, 62.03, 62.03, 64.63, 87.34, 88.28, 90.28, 90.49, 90.03, 114.70, 116.18, 170.07, 172.13, 184.54, 193.66, 293.17, 300.56, 301.59, 302.81, 315.84, 325.95, 384.96, 390.23, 394.94, 403.62, 419.19, 434.35, 437.16, 482.18, 483.96, 502.08, 516.62, 518.65, 522.71, 544.14, 549.02, 552.28, 6.67, 2.65, 48.01, 425.20, 381.78, 332.64, 332.01
 26.30, 55.25, 96.81, 8.08, 1.00, 12.25, 3.73, 5.74, 45.38, 14.92, 21.49, 2.02, 17.56, 8.79, 4.33, 17.15, 3.76, 7.11, 52.96, 53.22, 54.14, 63.43, 63.43, 65.01, 86.66, 86.89, 87.95, 90.45, 90.98, 118.92, 121.71, 177.16, 177.00, 189.54, 194.27, 290.28, 298.15, 299.01, 300.19, 313.51, 323.95, 382.82, 386.07, 386.83, 393.83, 408.29, 425.72, 430.30, 480.35, 486.58, 504.77, 519.93, 519.17, 517.45, 534.30, 538.01, 542.82, 6.46, 3.33, 49.60, 413.74, 381.59, 330.94, 330.10
 25.33, 55.30, 95.50, 7.54, 1.17, 12.14, 4.03, 5.85, 46.89, 15.12, 21.79, 2.55, 17.14, 8.22, 4.73, 17.49, 3.82, 7.59, 51.73, 51.65, 52.37, 62.21, 62.21, 64.13, 86.96, 88.03, 90.51, 92.61, 92.41, 118.52, 118.96, 174.56, 175.99, 188.68, 197.37, 296.80, 301.89, 301.14, 302.07, 314.74, 323.91, 379.26, 382.65, 384.87, 392.99, 407.38, 419.78, 423.38, 471.38, 475.74, 494.72, 511.47, 513.82, 518.02, 538.59, 541.00, 540.12, 6.61, 3.12, 47.89, 412.39, 378.41, 330.44, 329.93
 24.31, 55.05, 93.47, 7.50, 0.97, 12.60, 3.79, 5.84, 45.40, 15.39, 21.35, 2.20, 16.73, 8.97, 4.28, 18.15, 3.10, 6.80, 49.95, 50.56, 52.13, 62.33, 62.33, 65.41, 87.50, 87.96, 89.31, 90.47, 90.44, 115.99, 121.46, 177.85, 179.71, 191.75, 199.36, 293.13, 300.82, 302.53, 303.93, 318.27, 329.30, 380.19, 383.43, 385.02, 390.85, 404.68, 418.05, 421.58, 469.18, 472.57, 489.64, 505.81, 507.04, 509.16, 529.40, 533.85, 539.09, 6.48, 2.62, 47.44, 409.12, 378.96, 332.88, 333.41
 23.76, 54.41, 93.05, 6.71, 1.04, 10.91, 3.75, 5.35, 44.22, 14.71, 20.58, 2.30, 16.51, 7.83, 4.44, 16.56, 3.23, 6.97, 49.30, 49.37, 50.20, 59.59, 59.59, 61.35, 82.50, 83.25, 85.39, 90.07, 90.79, 116.39, 118.29, 172.99, 173.86, 184.81, 192.09, 289.73, 299.02, 300.50, 301.79, 313.78, 322.46, 381.22, 385.11, 386.48, 391.70, 404.24, 416.03, 419.43, 464.48, 467.90, 485.55, 501.25, 502.42, 504.44, 523.04, 526.73, 530.56, 6.33, 2.81, 46.41, 408.41, 378.36, 329.89, 328.75
 24.69, 54.28, 93.74, 7.12, 1.04, 12.14, 3.77, 5.60, 44.11, 14.89, 20.76, 2.28, 16.89, 8.01, 4.51, 16.80, 3.54, 7.06, 50.24, 50.41, 51.41, 60.93, 60.93, 63.02, 84.38, 84.99, 86.62, 87.52, 87.42, 113.05, 115.57, 170.89, 172.97, 185.15, 194.22, 289.78, 295.63, 295.66, 296.67, 309.72, 319.63, 376.35, 379.43, 380.90, 388.18, 402.77, 418.38, 421.70, 465.17, 465.97, 483.22, 498.78, 499.51, 500.68, 518.76, 521.80, 524.52, 6.34, 2.99, 46.01, 408.62, 375.01, 328.12, 327.16
 24.93, 54.95, 94.02, 7.16, 1.03, 12.44, 3.74, 5.66, 45.36, 15.58, 19.97, 2.25, 16.95, 7.83, 4.55, 17.82, 3.64, 6.97, 50.59, 50.82, 51.81, 61.24, 61.24, 63.32, 83.98, 84.69, 86.55, 88.57, 88.76, 114.97, 117.25, 172.58, 173.30, 185.05, 191.92, 287.70, 295.59, 296.89, 298.29, 312.34, 321.70, 372.96, 376.35, 378.40, 386.20, 400.74, 413.89, 417.36, 464.26, 469.03, 486.83, 503.20, 503.32, 501.59, 518.26, 520.69, 522.14, 6.21, 3.06, 46.14, 406.03, 372.09, 326.30, 326.24
 23.77, 54.96, 93.05, 6.70, 0.99, 11.64, 3.62, 6.29, 45.02, 15.73, 19.56, 2.18, 16.79, 7.54, 4.58, 17.87, 3.28, 6.65, 48.68, 48.98, 50.08, 59.35, 59.35, 61.82, 82.39, 83.30, 85.36, 87.91, 88.10, 113.07, 115.94, 171.62, 173.09, 184.23, 192.25, 288.12, 295.09, 295.50, 296.54, 309.08, 318.26, 373.53, 377.15, 378.63, 384.55, 398.20, 410.71, 414.40, 461.78, 466.30, 483.50, 500.05, 501.14, 503.11, 523.30, 525.96, 524.97, 5.99, 2.83, 45.08, 402.70, 371.52, 325.29, 324.49
 23.59, 54.55, 93.10, 6.71, 1.04, 11.55, 3.73, 7.07, 44.81, 17.76, 19.34, 2.24, 16.97, 7.48, 5.22, 17.77, 3.49, 6.73, 48.43, 48.54, 49.43, 58.55, 58.55, 60.63, 80.65, 81.34, 83.21, 85.69, 86.00, 111.08, 114.02, 169.45, 171.07, 182.33, 190.47, 286.18, 293.48, 294.05, 295.25, 308.27, 317.59, 369.67, 372.99, 374.82, 382.13, 398.00, 413.35, 417.42, 462.03, 463.49, 481.54, 500.03, 501.01, 501.85, 520.54, 522.79, 524.79, 5.96, 2.93, 44.42, 404.23, 368.55, 324.13, 323.52
 23.31, 54.16, 92.03, 6.86, 0.99, 11.80, 3.94, 8.67, 49.04, 22.34, 19.15, 2.19, 17.48, 8.05, 6.46, 20.65, 3.45, 6.50, 47.82, 48.11, 49.20, 58.40, 58.40, 60.70, 80.67, 81.49, 83.36, 84.86, 84.91, 109.32, 112.10, 166.98, 168.53, 179.94, 188.73, 284.25, 293.19, 294.20, 295.45, 308.79, 318.23, 369.91, 373.28, 374.88, 381.42, 398.48, 419.97, 425.77, 476.64, 478.07, 495.34, 517.33, 515.94, 512.58, 529.22, 529.50, 528.84, 5.90, 2.85, 44.24, 406.55, 368.51, 324.29, 323.60
 23.18, 54.37, 92.04, 6.79, 1.04, 11.56, 5.03, 10.26, 54.70, 27.78, 18.93, 2.33, 18.87, 8.40, 8.43, 23.11, 3.76, 6.61, 47.78, 47.95, 48.85, 58.08, 58.08, 59.98, 79.81, 80.97, 83.43, 85.54, 85.58, 109.79, 112.57, 167.76, 168.67, 180.09, 190.06, 285.51, 294.40, 295.13, 296.14, 308.52, 317.42, 373.49, 376.21, 376.60, 382.86, 403.29, 430.28, 437.98, 495.11, 497.00, 516.04, 543.72, 542.58, 539.02, 556.17, 555.41, 551.83, 5.94, 2.92, 45.56, 413.86, 371.96, 326.57, 324.76
 24.33, 57.81, 95.70, 8.65, 1.35, 14.39, 23.87, 44.18, 85.63, 34.03, 19.42, 2.59, 22.69, 19.11, 44.84, 27.72, 12.22, 6.98, 48.70, 48.83, 49.86, 59.82, 59.82, 61.68, 81.96, 83.25, 85.77, 87.58, 87.39, 112.39, 114.75, 173.78, 174.61, 188.42, 200.16, 299.76, 309.88, 312.20, 313.48, 328.46, 344.57, 402.21, 421.10, 413.16, 417.42, 462.62, 493.90, 496.51, 559.93, 539.69, 556.15, 587.31, 582.08, 575.09, 594.29, 592.19, 587.06, 6.35, 23.69, 51.31, 494.04, 406.39, 362.90, 362.18
 28.61, 65.70, 103.09, 20.96, 2.61, 26.19, 47.61, 94.68, 179.00, 161.66, 23.00, 3.96, 31.28, 53.32, 94.38, 93.77, 34.56, 10.23, 54.82, 55.04, 56.34, 69.94, 69.94, 71.36, 94.53, 95.66, 97.61, 97.19, 96.23, 123.88, 124.49, 191.43, 191.64, 219.07, 231.87, 333.53, 341.22, 342.35, 344.15, 368.99, 415.07, 498.46, 531.51, 520.53, 540.16, 690.68, 811.03, 820.51, 926.12, 798.98, 771.19, 898.71, 833.76, 743.21, 748.26, 684.94, 640.43, 8.48, 47.98, 73.91, 770.72, 513.61, 453.53, 453.71
 36.47, 73.78, 113.80, 27.68, 4.16, 50.73, 46.28, 85.90, 259.88, 172.17, 25.37, 4.75, 41.39, 59.07, 83.53, 158.23, 39.94, 11.11, 60.41, 60.77, 62.27, 77.62, 77.62, 80.24, 106.70, 108.56, 111.80, 115.18, 114.51, 150.01, 149.21, 223.17, 221.25, 256.21, 273.34, 387.33, 401.80, 403.07, 405.82, 452.74, 498.43, 618.86, 649.14, 645.97, 676.73, 829.93, 979.86, 1008.11, 1251.95, 1226.26, 1237.98, 1389.76, 1353.44, 1273.37, 1316.32, 1208.63, 1043.12, 8.94, 40.57, 107.78, 907.41, 627.37, 529.80, 530.44
 39.14, 82.43, 117.48, 28.28, 4.77, 55.59, 41.19, 75.79, 259.01, 155.08, 26.19, 5.28, 49.40, 56.55, 73.01, 145.61, 37.62, 11.65, 64.38, 65.00, 66.84, 83.45, 83.45, 86.76, 114.19, 116.03, 119.84, 125.19, 125.08, 164.20, 167.32, 251.56, 251.70, 288.45, 313.93, 434.29, 450.67, 452.09, 456.02, 509.99, 560.40, 703.93, 730.49, 731.17, 762.80, 906.96, 1057.40, 1090.79, 1349.35, 1358.86, 1402.17, 1553.06, 1546.32, 1531.23, 1651.40, 1632.04, 1576.73, 9.16, 32.14, 107.26, 978.34, 705.15, 601.65, 599.73
 42.53, 92.71, 119.67, 29.72, 4.90, 55.82, 35.85, 65.74, 237.73, 139.74, 26.56, 5.58, 58.49, 53.44, 62.67, 133.68, 32.90, 12.22, 67.86, 68.41, 70.07, 87.27, 87.27, 90.50, 118.50, 120.37, 124.73, 131.82, 132.24, 175.73, 179.66, 274.42, 274.64, 313.50, 339.73, 463.60, 483.20, 485.97, 491.01, 547.98, 600.39, 740.36, 764.08, 768.83, 803.21, 937.32, 1089.97, 1122.71, 1365.82, 1388.38, 1448.10, 1588.72, 1590.97, 1592.17, 1724.22, 1729.64, 1722.19, 9.45, 25.87, 101.41, 1003.90, 739.21, 639.79, 637.79
 44.94, 99.83, 119.19, 30.03, 5.14, 51.50, 31.58, 56.88, 212.68, 124.66, 26.56, 5.67, 65.27, 49.14, 54.32, 120.20, 28.38, 12.70, 70.85, 71.37, 72.85, 90.52, 90.52, 93.90, 122.17, 124.24, 129.34, 137.00, 137.13, 183.17, 187.51, 289.63, 290.39, 329.94, 357.71, 483.63, 504.71, 507.55, 513.10, 566.31, 615.96, 753.60, 776.50, 784.76, 818.37, 939.05, 1076.19, 1105.90, 1328.31, 1361.25, 1435.23, 1565.81, 1576.00, 1588.43, 1716.89, 1732.10, 1739.68, 9.85, 21.51, 95.28, 997.98, 749.56, 653.96, 651.56
